id,tipoIncidencia,fechaReporte,estado,UsuarioID,MantenimientoID,nivelEscalamiento,tiempoResolucion
16479,desgaste,2024-03-01,abierta,['239-11-8368'],['mnt-14635'],bajo,-1
16480,vandalismo,2024-01-30,cerrada,['837-71-6783'],['mnt-05163'],bajo,133
16481,desgaste,2023-10-30,abierta,['231-13-4340'],['mnt-00552'],alto,-1
16482,desgaste,2024-01-03,abierta,['678-67-7704'],"['mnt-03143', 'mnt-10312']",medio,-1
16483,mal funcionamiento,2024-05-02,abierta,['018-48-4998'],['mnt-06334'],alto,-1
16484,rotura,2024-09-28,cerrada,['422-09-7742'],['mnt-11167'],medio,-1
16485,vandalismo,2024-05-29,cerrada,['672-89-3744'],['mnt-06348'],alto,-1
16486,rotura,2024-03-09,cerrada,['150-79-5813'],['mnt-04178'],bajo,-1
16487,desgaste,2023-11-11,cerrada,['708-55-8001'],['mnt-03628'],alto,245
16488,mal funcionamiento,2023-11-14,cerrada,['340-20-3663'],['mnt-07985'],medio,184
16489,desgaste,2024-01-12,cerrada,['898-10-0708'],['mnt-07157'],alto,64
16490,mal funcionamiento,2024-07-04,abierta,['826-89-3425'],['mnt-13527'],bajo,-1
16491,vandalismo,2023-10-26,cerrada,['599-76-3821'],['mnt-03579'],medio,346
16492,vandalismo,2024-04-25,cerrada,['069-33-8509'],['mnt-10826'],medio,40
16493,mal funcionamiento,2024-09-02,cerrada,['593-69-8841'],['mnt-01965'],medio,-1
16494,rotura,2024-06-06,cerrada,['898-44-4425'],['mnt-00894'],medio,109
16495,rotura,2024-03-05,cerrada,['937-56-7949'],['mnt-02943'],alto,-1
16496,desgaste,2024-03-04,cerrada,['952-59-7111'],['mnt-03303'],medio,131
16497,mal funcionamiento,2023-12-11,abierta,['690-68-6676'],['mnt-04590'],bajo,-1
16498,desgaste,2023-12-14,cerrada,['480-36-7736'],"['mnt-01876', 'mnt-03166']",bajo,43
16499,mal funcionamiento,2024-03-21,cerrada,['695-41-6168'],"['mnt-03983', 'mnt-04023', 'mnt-07554']",medio,179
16500,desgaste,2024-11-10,cerrada,['208-35-3381'],['mnt-08150'],alto,-1
16501,rotura,2024-02-14,cerrada,['931-29-4425'],['mnt-03118'],bajo,10
16502,mal funcionamiento,2024-02-02,cerrada,['147-64-6003'],['mnt-06105'],bajo,45
16503,mal funcionamiento,2023-11-24,abierta,['634-00-8382'],"['mnt-07110', 'mnt-07540']",bajo,-1
16504,mal funcionamiento,2024-04-03,abierta,['143-61-2625'],['mnt-00918'],medio,-1
16505,rotura,2024-09-23,cerrada,['150-44-9737'],"['mnt-08033', 'mnt-14540']",medio,-1
16506,mal funcionamiento,2024-08-17,cerrada,['562-64-6545'],['mnt-08766'],medio,-1
16507,mal funcionamiento,2023-12-09,abierta,['646-12-9332'],"['mnt-00047', 'mnt-02815']",medio,-1
16508,desgaste,2024-06-28,abierta,['826-54-0694'],['mnt-12069'],bajo,-1
16509,rotura,2024-04-11,cerrada,['557-44-0945'],['mnt-07838'],bajo,54
16510,desgaste,2024-05-14,cerrada,['463-49-0550'],"['mnt-06343', 'mnt-11482']",alto,4
16511,rotura,2023-11-07,cerrada,['331-24-8824'],['mnt-08449'],alto,333
16512,vandalismo,2024-09-15,cerrada,['821-82-1508'],"['mnt-01057', 'mnt-04314']",alto,-1
16513,rotura,2024-09-30,cerrada,['665-74-9038'],['mnt-05532'],medio,-1
16514,mal funcionamiento,2024-08-23,cerrada,['581-62-6156'],['mnt-05446'],medio,3
16515,rotura,2024-09-23,abierta,['434-31-2585'],['mnt-06443'],bajo,-1
16516,vandalismo,2024-02-16,cerrada,['482-78-7942'],['mnt-12000'],medio,-1
16517,vandalismo,2024-01-13,cerrada,['420-51-9943'],['mnt-13360'],bajo,154
16518,vandalismo,2023-10-31,cerrada,['538-71-2971'],['mnt-08421'],medio,155
16519,mal funcionamiento,2024-07-29,abierta,['033-92-3344'],['mnt-01621'],bajo,-1
16520,desgaste,2024-01-15,abierta,['288-67-9022'],['mnt-03955'],bajo,-1
16521,desgaste,2024-06-08,abierta,['278-74-0319'],['mnt-13824'],alto,-1
16522,rotura,2023-11-24,cerrada,['020-81-7431'],['mnt-12511'],alto,314
16523,rotura,2024-01-27,abierta,['157-62-4193'],['mnt-11607'],medio,-1
16524,mal funcionamiento,2024-04-27,abierta,['219-99-4951'],['mnt-12019'],bajo,-1
16525,vandalismo,2024-09-25,cerrada,['398-18-5781'],['mnt-13108'],alto,-1
16526,vandalismo,2023-10-25,abierta,['159-29-1938'],['mnt-12124'],bajo,-1
16527,rotura,2024-07-09,abierta,['864-77-2097'],"['mnt-06300', 'mnt-07661']",alto,-1
16528,desgaste,2024-04-05,cerrada,['633-20-1346'],"['mnt-11271', 'mnt-12277']",bajo,157
16529,mal funcionamiento,2024-02-06,cerrada,['818-99-3459'],['mnt-07695'],bajo,-1
16530,vandalismo,2024-08-09,cerrada,['288-09-7245'],['mnt-11857'],medio,37
16531,desgaste,2023-11-18,abierta,['338-44-4853'],['mnt-06594'],alto,-1
16532,vandalismo,2024-04-01,cerrada,['835-17-4357'],['mnt-02417'],bajo,-1
16533,rotura,2024-09-19,cerrada,['165-78-3557'],['mnt-07323'],bajo,-1
16534,rotura,2024-09-21,abierta,['921-76-2228'],['mnt-03284'],alto,-1
16535,rotura,2024-01-28,abierta,['680-17-6803'],['mnt-08483'],alto,-1
16536,desgaste,2023-11-24,cerrada,['867-73-7489'],['mnt-02267'],alto,114
16537,desgaste,2024-05-04,abierta,['713-74-3862'],['mnt-01438'],bajo,-1
16538,desgaste,2024-05-26,cerrada,['810-50-5147'],['mnt-10598'],bajo,-1
16539,mal funcionamiento,2024-01-03,cerrada,['299-65-6022'],['mnt-08229'],alto,109
16540,rotura,2024-05-15,cerrada,['720-30-0348'],['mnt-06489'],alto,49
16541,mal funcionamiento,2024-01-02,abierta,['154-90-4060'],"['mnt-09894', 'mnt-12282']",medio,-1
16542,desgaste,2023-12-18,abierta,['039-66-3452'],['mnt-10820'],medio,-1
16543,mal funcionamiento,2024-10-01,cerrada,['072-33-3517'],['mnt-12626'],alto,-1
16544,vandalismo,2023-12-21,abierta,['349-25-6424'],"['mnt-01016', 'mnt-02474', 'mnt-05161']",bajo,-1
16545,rotura,2023-12-09,abierta,['563-59-3034'],['mnt-06007'],medio,-1
16546,rotura,2024-04-06,abierta,['771-70-3226'],['mnt-04708'],bajo,-1
16547,vandalismo,2024-06-10,abierta,['763-87-7249'],['mnt-08750'],bajo,-1
16548,rotura,2024-06-14,cerrada,['052-61-7284'],"['mnt-04832', 'mnt-08782']",medio,-1
16549,mal funcionamiento,2024-08-12,cerrada,['454-29-9781'],['mnt-14219'],bajo,-1
16550,desgaste,2024-07-23,abierta,['219-95-7972'],['mnt-14107'],medio,-1
16551,vandalismo,2024-03-04,abierta,['291-76-0105'],['mnt-00433'],bajo,-1
16552,mal funcionamiento,2023-11-27,cerrada,['929-08-5452'],['mnt-07692'],medio,102
16553,vandalismo,2023-12-17,abierta,['593-14-2336'],['mnt-06868'],bajo,-1
16554,desgaste,2024-04-04,cerrada,['209-07-8732'],['mnt-06305'],medio,157
16555,mal funcionamiento,2024-03-09,cerrada,['862-94-2461'],['mnt-02826'],medio,43
16556,desgaste,2023-10-30,abierta,['925-36-8282'],['mnt-14669'],medio,-1
16557,vandalismo,2024-02-13,cerrada,['801-97-4852'],['mnt-04995'],bajo,-1
16558,mal funcionamiento,2023-12-06,cerrada,['462-60-2202'],['mnt-08542'],alto,178
16559,desgaste,2024-01-05,cerrada,['791-76-6567'],['mnt-01277'],medio,-1
16560,rotura,2024-09-01,cerrada,['556-76-9484'],['mnt-11100'],medio,-1
16561,rotura,2024-04-16,cerrada,['428-84-0853'],['mnt-10330'],alto,-1
16562,vandalismo,2023-11-24,abierta,['022-19-0677'],['mnt-00796'],alto,-1
16563,desgaste,2024-04-28,abierta,['551-26-3702'],['mnt-13678'],medio,-1
16564,desgaste,2024-09-26,abierta,['984-49-4330'],['mnt-09140'],bajo,-1
16565,vandalismo,2024-01-29,cerrada,['591-47-7771'],['mnt-12500'],medio,-1
16566,desgaste,2024-01-16,abierta,['350-97-4577'],['mnt-14732'],bajo,-1
16567,vandalismo,2024-01-08,abierta,['409-86-2303'],['mnt-10114'],medio,-1
16568,rotura,2023-11-02,abierta,['884-62-3372'],['mnt-06529'],alto,-1
16569,vandalismo,2024-06-19,cerrada,['101-12-3196'],['mnt-07913'],medio,15
16570,vandalismo,2024-06-30,abierta,['332-10-5747'],['mnt-00637'],bajo,-1
16571,rotura,2024-01-30,cerrada,['515-97-2024'],"['mnt-00472', 'mnt-03554', 'mnt-06210']",medio,100
16572,vandalismo,2024-07-27,cerrada,['674-67-7736'],['mnt-01454'],alto,-1
16573,vandalismo,2024-08-20,cerrada,['324-56-2125'],['mnt-00478'],alto,-1
16574,mal funcionamiento,2024-06-18,abierta,['109-46-9228'],['mnt-10477'],bajo,-1
16575,desgaste,2023-11-14,abierta,['133-60-3128'],['mnt-02734'],alto,-1
16576,desgaste,2024-04-02,abierta,['024-86-3502'],['mnt-05584'],alto,-1
16577,mal funcionamiento,2024-02-19,cerrada,['916-70-5145'],"['mnt-01943', 'mnt-12778']",bajo,211
16578,desgaste,2023-11-08,cerrada,['077-45-9436'],"['mnt-01963', 'mnt-14060']",medio,322
16579,desgaste,2024-02-26,abierta,['368-20-7251'],['mnt-00642'],alto,-1
16580,desgaste,2024-06-28,abierta,['837-90-5440'],"['mnt-03001', 'mnt-10549']",bajo,-1
16581,mal funcionamiento,2024-10-04,cerrada,['665-98-4449'],['mnt-09765'],alto,-1
16582,vandalismo,2023-12-08,abierta,['437-15-4601'],['mnt-07432'],alto,-1
16583,vandalismo,2024-04-24,cerrada,['252-66-1363'],"['mnt-05845', 'mnt-13951']",alto,-1
16584,desgaste,2024-01-08,abierta,['768-62-6556'],['mnt-06221'],bajo,-1
16585,mal funcionamiento,2024-05-09,cerrada,['876-53-8441'],['mnt-07995'],alto,-1
16586,rotura,2023-12-12,cerrada,['202-14-0843'],['mnt-02471'],bajo,100
16587,desgaste,2024-06-14,abierta,['602-36-1059'],['mnt-12124'],medio,-1
16588,rotura,2024-03-14,cerrada,['709-67-2097'],['mnt-05262'],bajo,-1
16589,rotura,2024-02-01,cerrada,['279-52-0803'],"['mnt-07964', 'mnt-09632']",medio,155
16590,mal funcionamiento,2023-12-24,cerrada,['159-74-2295'],"['mnt-05370', 'mnt-07595']",bajo,164
16591,desgaste,2024-09-29,cerrada,['017-70-0246'],"['mnt-07462', 'mnt-13892']",medio,-1
16592,mal funcionamiento,2023-12-30,cerrada,['161-83-4635'],['mnt-14603'],bajo,232
16593,vandalismo,2023-10-29,abierta,['921-05-5669'],['mnt-07103'],bajo,-1
16594,rotura,2024-08-09,cerrada,['812-90-0203'],['mnt-00399'],medio,-1
16595,rotura,2024-04-28,cerrada,['387-37-4180'],['mnt-09047'],medio,9
16596,mal funcionamiento,2024-04-09,cerrada,['773-11-8148'],['mnt-03224'],bajo,-1
16597,rotura,2023-11-17,cerrada,['279-01-7257'],['mnt-10959'],alto,107
16598,rotura,2024-02-14,cerrada,['845-18-5526'],['mnt-11703'],bajo,-1
16599,rotura,2024-02-15,cerrada,['690-28-6064'],['mnt-08004'],alto,-1
16600,mal funcionamiento,2024-03-20,cerrada,['496-51-2966'],['mnt-02509'],medio,119
16601,desgaste,2023-10-24,abierta,['423-30-7401'],"['mnt-00217', 'mnt-14632']",alto,-1
16602,desgaste,2024-02-06,abierta,['676-14-1223'],['mnt-04005'],bajo,-1
16603,mal funcionamiento,2024-01-09,abierta,['947-55-5186'],['mnt-00692'],bajo,-1
16604,vandalismo,2024-08-26,cerrada,['373-99-0316'],"['mnt-08085', 'mnt-10570']",medio,-1
16605,desgaste,2024-04-05,abierta,['127-54-4982'],"['mnt-11271', 'mnt-12277']",alto,-1
16606,rotura,2024-05-03,abierta,['407-08-0852'],['mnt-13439'],alto,-1
16607,mal funcionamiento,2023-10-21,abierta,['583-50-0570'],['mnt-11368'],bajo,-1
16608,rotura,2023-08-11,abierta,['128-94-2803'],['mnt-05687'],bajo,-1
16609,desgaste,2024-07-09,abierta,['323-67-0377'],"['mnt-08016', 'mnt-11029']",bajo,-1
16610,rotura,2023-10-19,cerrada,['374-41-6082'],['mnt-00765'],alto,175
16611,vandalismo,2024-07-08,abierta,['981-41-8877'],['mnt-03276'],alto,-1
16612,vandalismo,2023-12-18,cerrada,['433-46-1853'],['mnt-10022'],alto,9
16613,desgaste,2024-09-16,abierta,['914-14-2913'],['mnt-04888'],alto,-1
16614,vandalismo,2024-04-04,abierta,['106-63-7692'],['mnt-07398'],bajo,-1
16615,mal funcionamiento,2023-11-03,abierta,['571-19-8866'],['mnt-02429'],medio,-1
16616,rotura,2024-10-04,cerrada,['259-03-3954'],['mnt-04657'],alto,-1
16617,vandalismo,2024-09-18,cerrada,['358-75-9776'],['mnt-07378'],bajo,-1
16618,desgaste,2023-11-11,abierta,['581-11-8603'],['mnt-01392'],bajo,-1
16619,desgaste,2024-08-09,cerrada,['436-52-3884'],['mnt-08336'],alto,-1
16620,desgaste,2024-03-06,cerrada,['983-19-1859'],"['mnt-07693', 'mnt-10544']",alto,4
16621,desgaste,2024-01-21,abierta,['263-79-9407'],"['mnt-04597', 'mnt-10985']",alto,-1
16622,vandalismo,2024-09-30,cerrada,['212-42-9968'],['mnt-10645'],medio,-1
16623,mal funcionamiento,2024-01-07,abierta,['955-63-7457'],['mnt-14177'],alto,-1
16624,vandalismo,2024-02-24,abierta,['110-63-5560'],['mnt-11951'],alto,-1
16625,vandalismo,2024-01-23,abierta,['885-53-7300'],['mnt-07709'],medio,-1
16626,mal funcionamiento,2024-01-05,cerrada,['509-42-8344'],['mnt-08401'],bajo,302
16627,mal funcionamiento,2024-02-06,cerrada,['744-52-6786'],['mnt-09941'],alto,232
16628,mal funcionamiento,2023-12-30,cerrada,['554-87-1687'],['mnt-03521'],medio,0
16629,desgaste,2023-11-03,cerrada,['980-87-9807'],['mnt-12537'],bajo,258
16630,desgaste,2024-02-15,abierta,['184-38-2542'],['mnt-11228'],bajo,-1
16631,vandalismo,2023-04-12,abierta,['384-32-2290'],['mnt-14847'],alto,-1
16632,desgaste,2024-03-05,abierta,['253-73-8542'],['mnt-09292'],medio,-1
16633,desgaste,2024-01-31,abierta,['281-66-7647'],['mnt-08280'],medio,-1
16634,rotura,2023-12-14,cerrada,['852-13-4141'],['mnt-03729'],alto,194
16635,vandalismo,2024-09-11,abierta,['072-74-3191'],['mnt-03681'],bajo,-1
16636,vandalismo,2024-08-08,cerrada,['460-38-8842'],['mnt-13428'],alto,-1
16637,rotura,2024-05-17,abierta,['598-75-7031'],['mnt-06742'],bajo,-1
16638,desgaste,2024-02-17,abierta,['913-45-8490'],['mnt-08542'],medio,-1
16639,rotura,2024-09-03,cerrada,['639-00-6641'],['mnt-14423'],bajo,-1
16640,vandalismo,2024-01-17,abierta,['898-10-0708'],['mnt-01631'],alto,-1
16641,vandalismo,2024-10-05,abierta,['131-20-8026'],['mnt-00956'],medio,-1
16642,vandalismo,2024-01-06,cerrada,['197-62-5789'],['mnt-00658'],bajo,281
16643,vandalismo,2023-12-08,abierta,['757-76-6578'],['mnt-06404'],alto,-1
16644,vandalismo,2024-06-17,cerrada,['058-55-6909'],['mnt-10574'],bajo,78
16645,vandalismo,2024-03-25,abierta,['484-65-5923'],['mnt-02625'],medio,-1
16646,mal funcionamiento,2024-02-03,abierta,['887-79-2189'],"['mnt-06010', 'mnt-14692']",medio,-1
16647,rotura,2024-09-06,cerrada,['509-83-0989'],['mnt-05830'],bajo,-1
16648,vandalismo,2024-07-11,cerrada,['503-76-9400'],['mnt-06410'],bajo,-1
16649,vandalismo,2023-10-17,abierta,['620-97-8116'],['mnt-12174'],medio,-1
16650,mal funcionamiento,2023-12-11,cerrada,['799-42-6415'],['mnt-14788'],bajo,210
16651,mal funcionamiento,2024-10-01,cerrada,['696-72-7450'],['mnt-09303'],medio,-1
16652,mal funcionamiento,2024-08-09,abierta,['359-86-7765'],['mnt-06493'],alto,-1
16653,desgaste,2024-08-07,cerrada,['714-47-8610'],['mnt-12289'],medio,-1
16654,rotura,2024-02-26,cerrada,['215-18-3498'],['mnt-13386'],bajo,-1
16655,vandalismo,2024-06-02,cerrada,['996-20-3575'],['mnt-10700'],bajo,-1
16656,vandalismo,2024-09-04,abierta,['528-67-5243'],['mnt-02909'],medio,-1
16657,vandalismo,2024-03-26,cerrada,['980-18-0772'],['mnt-03748'],alto,43
16658,desgaste,2023-10-30,cerrada,['323-92-2768'],['mnt-11933'],alto,176
16659,rotura,2024-07-24,abierta,['715-12-0529'],['mnt-12300'],alto,-1
16660,desgaste,2024-06-29,abierta,['026-08-3316'],"['mnt-06711', 'mnt-12025']",alto,-1
16661,mal funcionamiento,2024-09-12,abierta,['637-12-2701'],"['mnt-05357', 'mnt-10132']",alto,-1
16662,rotura,2024-10-08,cerrada,['043-04-7636'],['mnt-12798'],bajo,-1
16663,desgaste,2023-12-15,abierta,['288-67-9022'],['mnt-10431'],alto,-1
16664,desgaste,2024-02-24,cerrada,['591-06-0372'],['mnt-05442'],alto,132
16665,mal funcionamiento,2024-01-11,cerrada,['568-91-4360'],['mnt-09890'],alto,-1
16666,vandalismo,2023-11-17,abierta,['108-96-7294'],['mnt-07984'],medio,-1
16667,vandalismo,2024-07-25,abierta,['097-56-6069'],['mnt-01500'],alto,-1
16668,rotura,2024-07-01,abierta,['104-84-7189'],"['mnt-03396', 'mnt-03782']",bajo,-1
16669,desgaste,2024-07-26,cerrada,['045-04-7950'],['mnt-14613'],medio,14
16670,desgaste,2023-12-18,cerrada,['431-65-7767'],['mnt-10491'],medio,76
16671,rotura,2023-11-27,abierta,['596-94-9822'],['mnt-08293'],medio,-1
16672,rotura,2024-03-08,abierta,['010-93-8032'],['mnt-12246'],medio,-1
16673,desgaste,2024-02-16,abierta,['022-43-9451'],['mnt-05995'],bajo,-1
16674,mal funcionamiento,2024-02-11,abierta,['914-86-8458'],"['mnt-03136', 'mnt-13138']",medio,-1
16675,rotura,2024-08-10,cerrada,['762-67-8655'],['mnt-10644'],bajo,63
16676,rotura,2024-03-30,abierta,['003-70-2270'],['mnt-00308'],bajo,-1
16677,vandalismo,2024-05-29,abierta,['873-68-9874'],['mnt-00099'],alto,-1
16678,mal funcionamiento,2023-12-30,abierta,['952-33-0330'],['mnt-01575'],medio,-1
16679,vandalismo,2024-04-24,cerrada,['606-96-9323'],['mnt-10412'],alto,-1
16680,mal funcionamiento,2024-08-22,abierta,['072-68-8903'],['mnt-12811'],medio,-1
16681,desgaste,2023-12-09,abierta,['528-09-3271'],['mnt-11347'],bajo,-1
16682,vandalismo,2024-07-23,cerrada,['913-85-6147'],['mnt-10263'],medio,12
16683,desgaste,2023-11-06,cerrada,['883-85-7646'],['mnt-14879'],medio,-1
16684,vandalismo,2024-02-28,abierta,['008-78-3320'],['mnt-09116'],medio,-1
16685,desgaste,2023-03-12,abierta,['314-96-5174'],"['mnt-01002', 'mnt-02489']",bajo,-1
16686,mal funcionamiento,2024-01-19,cerrada,['460-05-5238'],"['mnt-00119', 'mnt-07325', 'mnt-08778']",medio,247
16687,desgaste,2024-06-01,cerrada,['710-78-0809'],['mnt-12139'],medio,-1
16688,desgaste,2024-09-29,abierta,['922-52-5018'],['mnt-03963'],alto,-1
16689,mal funcionamiento,2024-10-05,cerrada,['471-78-0270'],['mnt-09393'],bajo,-1
16690,mal funcionamiento,2024-05-16,cerrada,['964-58-2519'],['mnt-05170'],alto,-1
16691,rotura,2024-10-11,abierta,['643-01-5437'],['mnt-05202'],alto,-1
16692,mal funcionamiento,2023-12-21,abierta,['710-76-1058'],"['mnt-07214', 'mnt-10323']",medio,-1
16693,rotura,2024-04-16,cerrada,['157-44-1541'],"['mnt-12555', 'mnt-14728']",bajo,180
16694,rotura,2024-11-08,cerrada,['309-32-2031'],['mnt-02568'],medio,-1
16695,rotura,2024-02-10,abierta,['686-34-8312'],['mnt-13634'],medio,-1
16696,mal funcionamiento,2024-05-23,cerrada,['739-94-5911'],['mnt-05687'],medio,65
16697,mal funcionamiento,2024-05-30,cerrada,['740-26-5312'],['mnt-06086'],bajo,-1
16698,rotura,2024-04-24,cerrada,['425-00-6119'],"['mnt-07154', 'mnt-10475']",bajo,167
16699,desgaste,2024-11-02,abierta,['165-66-2823'],['mnt-09736'],bajo,-1
16700,desgaste,2024-09-09,abierta,['030-22-8246'],['mnt-02978'],alto,-1
16701,vandalismo,2024-06-06,cerrada,['137-53-4615'],['mnt-00286'],alto,-1
16702,vandalismo,2024-01-22,cerrada,['101-08-8294'],['mnt-07991'],bajo,172
16703,vandalismo,2024-05-16,abierta,['707-94-2208'],['mnt-07384'],medio,-1
16704,desgaste,2024-05-21,cerrada,['989-19-6891'],['mnt-13546'],alto,-1
16705,desgaste,2024-05-31,abierta,['990-84-6038'],['mnt-11754'],bajo,-1
16706,mal funcionamiento,2024-02-15,cerrada,['307-08-9395'],['mnt-13649'],alto,90
16707,mal funcionamiento,2023-10-31,abierta,['659-91-5491'],['mnt-02860'],bajo,-1
16708,mal funcionamiento,2024-07-04,abierta,['195-33-0808'],['mnt-08087'],bajo,-1
16709,mal funcionamiento,2024-05-17,abierta,['675-68-9153'],['mnt-10976'],medio,-1
16710,desgaste,2024-05-30,cerrada,['412-98-9853'],['mnt-02904'],alto,-1
16711,desgaste,2024-05-24,abierta,['122-47-9481'],['mnt-04540'],alto,-1
16712,vandalismo,2024-06-01,abierta,['247-01-9374'],['mnt-11591'],medio,-1
16713,mal funcionamiento,2024-01-26,cerrada,['684-60-3071'],['mnt-14832'],medio,93
16714,desgaste,2023-10-31,cerrada,['863-23-2878'],['mnt-14551'],alto,-1
16715,vandalismo,2023-03-11,abierta,['182-70-6075'],['mnt-11455'],medio,-1
16716,vandalismo,2024-05-15,abierta,['170-05-5599'],['mnt-13781'],medio,-1
16717,rotura,2023-12-26,abierta,['562-33-7001'],['mnt-07783'],medio,-1
16718,desgaste,2024-07-23,abierta,['126-89-8666'],"['mnt-02572', 'mnt-06203']",bajo,-1
16719,vandalismo,2024-09-29,abierta,['393-41-1825'],"['mnt-02096', 'mnt-07805']",alto,-1
16720,mal funcionamiento,2023-11-05,abierta,['739-36-6511'],['mnt-06408'],bajo,-1
16721,mal funcionamiento,2023-12-09,abierta,['558-42-6285'],"['mnt-02146', 'mnt-10217']",alto,-1
16722,mal funcionamiento,2023-06-11,abierta,['461-48-6954'],['mnt-02214'],alto,-1
16723,desgaste,2024-02-17,abierta,['970-97-4230'],['mnt-09351'],medio,-1
16724,vandalismo,2024-05-17,abierta,['108-55-0827'],['mnt-12236'],alto,-1
16725,mal funcionamiento,2024-10-01,abierta,['777-54-3351'],"['mnt-01733', 'mnt-11172']",alto,-1
16726,vandalismo,2024-01-06,abierta,['294-71-8543'],"['mnt-06300', 'mnt-07661']",alto,-1
16727,mal funcionamiento,2024-02-05,abierta,['599-11-8694'],['mnt-12888'],bajo,-1
16728,rotura,2024-03-24,cerrada,['690-18-3634'],['mnt-00240'],bajo,-1
16729,mal funcionamiento,2024-02-02,cerrada,['360-88-8513'],"['mnt-11595', 'mnt-14063']",medio,136
16730,desgaste,2023-10-15,abierta,['080-11-2652'],['mnt-08185'],alto,-1
16731,vandalismo,2023-11-25,abierta,['166-58-6087'],['mnt-13449'],medio,-1
16732,vandalismo,2023-11-10,abierta,['874-87-1041'],['mnt-10300'],medio,-1
16733,desgaste,2024-03-24,abierta,['154-08-3425'],['mnt-02151'],bajo,-1
16734,rotura,2024-10-08,cerrada,['290-84-7608'],['mnt-02266'],alto,-1
16735,rotura,2024-01-01,cerrada,['140-07-0587'],['mnt-01590'],alto,-1
16736,desgaste,2024-02-15,abierta,['244-00-7154'],['mnt-11130'],bajo,-1
16737,mal funcionamiento,2023-11-19,cerrada,['852-05-5452'],"['mnt-02956', 'mnt-10913']",bajo,282
16738,vandalismo,2023-12-25,abierta,['666-52-5334'],['mnt-03729'],bajo,-1
16739,rotura,2023-11-30,cerrada,['010-83-1618'],"['mnt-00792', 'mnt-12813']",alto,22
16740,mal funcionamiento,2024-06-23,abierta,['910-96-1911'],['mnt-14139'],medio,-1
16741,rotura,2023-11-08,abierta,['053-63-0009'],['mnt-09585'],alto,-1
16742,mal funcionamiento,2024-09-07,cerrada,['603-27-2231'],['mnt-11343'],medio,-1
16743,vandalismo,2024-10-02,abierta,['734-24-8767'],"['mnt-00839', 'mnt-12696']",alto,-1
16744,rotura,2024-06-16,cerrada,['626-70-5069'],"['mnt-00567', 'mnt-03027']",medio,86
16745,rotura,2024-07-08,abierta,['776-66-1228'],['mnt-11032'],bajo,-1
16746,vandalismo,2023-11-29,abierta,['457-16-8305'],['mnt-06562'],medio,-1
16747,desgaste,2024-09-02,abierta,['165-99-0897'],['mnt-08730'],medio,-1
16748,desgaste,2023-11-11,abierta,['567-48-7197'],['mnt-05592'],medio,-1
16749,vandalismo,2024-03-16,abierta,['163-93-7696'],['mnt-12194'],medio,-1
16750,rotura,2024-06-05,cerrada,['337-84-3046'],['mnt-14097'],bajo,51
16751,desgaste,2024-08-10,abierta,['220-77-3032'],['mnt-04143'],bajo,-1
16752,desgaste,2024-01-10,cerrada,['452-56-9105'],['mnt-08592'],alto,-1
16753,mal funcionamiento,2024-06-15,cerrada,['084-84-2619'],['mnt-00995'],alto,-1
16754,vandalismo,2023-12-25,abierta,['618-74-7844'],['mnt-11552'],medio,-1
16755,mal funcionamiento,2024-08-10,cerrada,['535-51-5994'],['mnt-05770'],medio,29
16756,vandalismo,2024-03-13,abierta,['112-85-0575'],"['mnt-00243', 'mnt-00996']",alto,-1
16757,rotura,2024-03-05,cerrada,['893-32-2412'],['mnt-14542'],alto,17
16758,rotura,2023-10-30,abierta,['521-68-1026'],['mnt-07476'],medio,-1
